Date,Close
4/26/2019 16:00:00,19.2
4/29/2019 16:00:00,19.41
4/30/2019 16:00:00,21.29
5/1/2019 16:00:00,20.77
5/2/2019 16:00:00,20.64
5/3/2019 16:00:00,20.49
5/6/2019 16:00:00,20.31
5/7/2019 16:00:00,20.43
5/8/2019 16:00:00,20.15
5/9/2019 16:00:00,19.56
5/10/2019 16:00:00,19.29
5/13/2019 16:00:00,18.89
5/14/2019 16:00:00,19.11
5/15/2019 16:00:00,19.05
5/16/2019 16:00:00,19.02
5/17/2019 16:00:00,18.77
5/20/2019 16:00:00,18.37
5/21/2019 16:00:00,18.25
5/22/2019 16:00:00,18.09
5/23/2019 16:00:00,17.83
5/24/2019 16:00:00,18.46
5/28/2019 16:00:00,18.1
5/29/2019 16:00:00,18.1
5/30/2019 16:00:00,18.04
5/31/2019 16:00:00,18.26
6/3/2019 16:00:00,18.11
6/4/2019 16:00:00,19.06
6/5/2019 16:00:00,18.75
6/6/2019 16:00:00,18.83
6/7/2019 16:00:00,18.83
6/10/2019 16:00:00,18.95
6/11/2019 16:00:00,19.4
6/12/2019 16:00:00,19.48
6/13/2019 16:00:00,19.87
6/14/2019 16:00:00,19.78
6/17/2019 16:00:00,20
6/18/2019 16:00:00,20.21
6/19/2019 16:00:00,20.27
6/20/2019 16:00:00,19.68
6/21/2019 16:00:00,19.52
6/24/2019 16:00:00,19.57
6/25/2019 16:00:00,19.01
6/26/2019 16:00:00,18.98
6/27/2019 16:00:00,19.16
6/28/2019 16:00:00,18.88
7/1/2019 16:00:00,19.31
7/2/2019 16:00:00,19.1
7/3/2019 13:00:00,19.06
7/5/2019 16:00:00,19.26
7/8/2019 16:00:00,19.09
7/9/2019 16:00:00,19.18
7/10/2019 16:00:00,19.21
7/11/2019 16:00:00,18.68
7/12/2019 16:00:00,19.18
7/15/2019 16:00:00,19.16
7/16/2019 16:00:00,19.68
7/17/2019 16:00:00,19.55
7/18/2019 16:00:00,19.75
7/19/2019 16:00:00,19.13
7/22/2019 16:00:00,19.2
7/23/2019 16:00:00,18.95
7/24/2019 16:00:00,19.32
7/25/2019 16:00:00,19.28
7/26/2019 16:00:00,19.38
7/29/2019 16:00:00,19.68
7/30/2019 16:00:00,20.03
7/31/2019 16:00:00,19.58
8/1/2019 16:00:00,19.24
8/2/2019 16:00:00,18.93
8/5/2019 16:00:00,19.12
8/6/2019 16:00:00,19.12
8/7/2019 16:00:00,19.05
8/8/2019 16:00:00,19.48
8/9/2019 16:00:00,19.09
8/12/2019 16:00:00,18.7
8/13/2019 16:00:00,19.24
8/14/2019 16:00:00,18.81
8/15/2019 16:00:00,18.26
8/16/2019 16:00:00,18.39
8/19/2019 16:00:00,18.73
8/20/2019 16:00:00,18.64
8/21/2019 16:00:00,19.36
8/22/2019 16:00:00,17.06
8/23/2019 16:00:00,15.29
8/26/2019 16:00:00,15.66
8/27/2019 16:00:00,14.73
8/28/2019 16:00:00,15.25
8/29/2019 16:00:00,15.13
8/30/2019 16:00:00,14.72
9/3/2019 16:00:00,14.37
9/4/2019 16:00:00,14.25
9/5/2019 16:00:00,14.52
9/6/2019 16:00:00,14.36
9/9/2019 16:00:00,14.48
9/10/2019 16:00:00,14.66
9/11/2019 16:00:00,14.92
9/12/2019 16:00:00,15.02
9/13/2019 16:00:00,15.25
9/16/2019 16:00:00,15.01
9/17/2019 16:00:00,14.76
9/18/2019 16:00:00,14.41
9/19/2019 16:00:00,14.06
9/20/2019 16:00:00,14.22
9/23/2019 16:00:00,14.33
9/24/2019 16:00:00,14.34
9/25/2019 16:00:00,14.47
9/26/2019 16:00:00,14.65
9/27/2019 16:00:00,14.64
9/30/2019 16:00:00,14.8
10/1/2019 16:00:00,14.41
10/2/2019 16:00:00,14.48
10/3/2019 16:00:00,14.41
10/4/2019 16:00:00,14.59
10/7/2019 16:00:00,14.49
10/8/2019 16:00:00,14.01
10/9/2019 16:00:00,13.93
10/10/2019 16:00:00,13.92
10/11/2019 16:00:00,14.34
10/14/2019 16:00:00,14.13
10/15/2019 16:00:00,14.29
10/16/2019 16:00:00,14.31
10/17/2019 16:00:00,14.37
10/18/2019 16:00:00,14.03
10/21/2019 16:00:00,13.92
10/22/2019 16:00:00,13.88
10/23/2019 16:00:00,14.06
10/24/2019 16:00:00,13.43
10/25/2019 16:00:00,13.63
10/28/2019 16:00:00,13.74
10/29/2019 16:00:00,13.58
10/30/2019 16:00:00,13.39
10/31/2019 16:00:00,14.26
11/1/2019 16:00:00,13.45
11/4/2019 16:00:00,12.86
11/5/2019 16:00:00,13.03
11/6/2019 16:00:00,13.14
11/7/2019 16:00:00,13.3
11/8/2019 16:00:00,13.21
11/11/2019 16:00:00,12.93
11/12/2019 16:00:00,13.03
11/13/2019 16:00:00,12.99
11/14/2019 16:00:00,12.61
11/15/2019 16:00:00,12.8
11/18/2019 16:00:00,12.87
11/19/2019 16:00:00,12.8
11/20/2019 16:00:00,12.58
11/21/2019 16:00:00,12.05
11/22/2019 16:00:00,12.87
11/25/2019 16:00:00,13.61
11/26/2019 16:00:00,13.41
11/27/2019 16:00:00,13.52
11/29/2019 13:00:00,13.47
12/2/2019 16:00:00,13.12
12/3/2019 16:00:00,12.71
12/4/2019 16:00:00,12.6
12/5/2019 16:00:00,12.89
12/6/2019 16:00:00,12.84
12/9/2019 16:00:00,13.23
12/10/2019 16:00:00,12.99
12/11/2019 16:00:00,13.08
12/12/2019 16:00:00,13.26
12/13/2019 16:00:00,13.58
12/16/2019 16:00:00,13.64
12/17/2019 16:00:00,13.63
12/18/2019 16:00:00,13.95
12/19/2019 16:00:00,14.25
12/20/2019 16:00:00,14.28
12/23/2019 16:00:00,14.05
12/24/2019 13:00:00,14.22
12/26/2019 16:00:00,14.15
12/27/2019 16:00:00,14.31
